,name,rating,id,sentiment,director,scriptwriter,starring,genre,date,total_people,running_time
586,米香,7.3,3609001,0.9999999999997826,"['王洪飞', '白海滨']","['谷小妮', '傅爱毛']","['陶红', '孙亮', '王菁华', '潘泰名']",剧情,2010-09-29,13603,95
587,查理曼大帝密码,5.6,3676887,0.0718884095545328,['Ralf Huettner'],['德里克·梅斯特'],"['本杰明·萨德勒', '贝蒂娜·齐默尔曼', '哈克·波姆', 'Stephan Kampwirth']",剧情,2008-08-31,13603,120
588,双重追击,6.5,2074344,0.9999999961657566,['达维德·马伦戈'],['Giampiero Rigosi'],"['乔凡娜·梅索兹殴诺', '瓦莱里奥·马斯坦德雷亚']",喜剧,2010-10-02(中国大陆),106134,105
589,感染列岛,6.3,2983135,0.9999999999999998,['濑濑敬久'],['濑濑敬久'],"['妻夫木聪', '檀丽', '国仲凉子', '田中裕二', '藤龙也']",剧情,2009-01-17(日本),106134,138
590,阿泽的夏天,6.0,5296754,0.9999183128294495,['张跃东'],['张跃东'],"['姚金飞', '董易汶', '李良超', '朱伟利', '宋林']",短片,2010-10-08,5022,15
591,绝命岛,3.1,4922850,0.2556108053964168,['冯超'],"['冯超', '腾语']","['刘桦', '霍思燕', '林雪', '戎祥', '石天龙']",喜剧,2010-10-12(中国大陆),5022,90
592,玩命魔术,3.1,6886467,0.9996440094052088,['石易矗'],['骆云飞'],"['林更新', '刘添月', '刘家辉', '午马', '周放']",悬疑,2010-10-12(中国大陆),4885,95
594,华尔街2：金钱永不眠,6.4,3103683,0.9982994434905875,['奥利佛·斯通'],"['Allan Loeb', 'Stephen Schiff']","['迈克尔·道格拉斯', '希亚·拉博夫', '乔什·布洛林', '凯瑞·穆里根', '弗兰克·兰格拉']",剧情,2010-10-15(中国大陆),87,133
595,我是植物人,7.5,4861395,0.9999999999999967,['王竞'],"['谢晓东', '周展']","['李乃文', '冯波']",剧情,2010-10-15,87,98
596,华尔街：金钱永不眠,6.4,3103683,0.9982994434905875,['奥利佛·斯通'],"['Allan Loeb', 'Stephen Schiff']","['迈克尔·道格拉斯', '希亚·拉博夫', '乔什·布洛林', '凯瑞·穆里根', '弗兰克·兰格拉']",剧情,2010-10-15(中国大陆),251097,133
597,外滩佚事,6.6,4111495,0.999999907084473,['周兵'],"['金士杰', '许玮甯', '罗瑶']",[],纪录片,2010-10-12(中国大陆),251097,87
598,爱情维修站,5.6,5044741,0.9214732425371255,['王宁'],['王宁'],"['郭涛', '胡静', '周伟彤', '张丹峰', '宋轶']",剧情,2010-10-21(中国大陆),37,100
599,迷城,5.5,25837175,1.0,['林岭东'],"['林岭东', '吕冠南', '谭广源', '沈诗棋']","['古天乐', '余文乐', '佟丽娅', '张孝全', '谢天华']",动作,2015-07-30(中国大陆),37,105
600,跟我的前妻谈恋爱,5.3,5282454,0.7698229661423882,['李公乐'],"['司徒锦源', '邓力奇', '朱文']","['陈坤', '袁泉', '陆毅', '吴天瑜']",剧情,2010-10-22,108768,93
601,虎头要塞之舌头,6.0,20262301,0.9999993185060517,['胡明凯'],['王伟民'],"['刘小锋', '孙茜', '李君峰', '杨涵斌']",战争,2010-10-22,108768,94
604,西风烈,5.9,4082544,1.0,['高群书'],['高群书'],"['段奕宏', '倪大红', '吴京', '张立', '吴镇宇']",剧情,2010-10-28,174982,118
606,密室之不可告人,5.8,4894075,0.9999999999999951,['张番番'],"['小雨', '贯越']","['苏有朋', '吴佩慈', '胡明', '林龙麒']",悬疑,2010-10-29,4713,95
607,功夫·咏春,5.5,5250341,8.000637435146007e-05,['张同祖'],"['张同祖', '何文龙']","['白静', '余少群', '惠英红', '邹兆龙', '肖剑']",动作,2010-11-02(中国大陆),4713,110
608,日照重庆,6.4,4824223,0.9999999999999996,['王小帅'],"['杨翌舒', '王小帅']","['王学圻', '秦昊', '范冰冰', '王奎荣', '丁嘉丽']",剧情,2010-11-05,139824,114
609,康定情歌,6.5,5045804,0.9999999999997815,['江平'],['朱苹'],"['苏有朋', '居文沛', '蒲巴甲', '翁虹', '卢奇']",剧情,2010-11-05,139824,105
610,西游新传,5.7,4917723,0.9353927036019555,['邢如飞'],['于跃洋'],"['李菁', '曹云金', '齐杰']",喜剧,2010-11-06,189214,83
611,爱出色,5.9,4711195,0.9999628825208409,['陈奕利'],"['陈奕利', '宁财神']","['姚晨', '刘烨', '陈冲', '朱虹', '莫小棋']",喜剧,2010-11-09(中国大陆),189214,101
612,老虎都要嫁,6.0,4233892,0.9999987960515546,['思诺'],"['思诺', '隋小东']","['赵荣', '谭俊颖', '罗家英', '闭启泉', '王予嘉']",喜剧,2010-11-11(中国大陆),86,95
613,生化危机：战神再生,6.3,3041294,0.9999753523886193,['保罗·安德森'],['保罗·安德森'],"['米拉·乔沃维奇', '艾丽·拉特', '温特沃斯·米勒', '西耶娜·盖尔利', '波瑞斯·科乔']",动作,2010-11-16(中国大陆),86,97
614,李小龙我的兄弟,6.3,4915135,0.9999999999999953,"['文隽', '叶伟民']",['文隽'],"['李治廷', '梁家辉', '钟丽缇', '谢婷婷', '欧阳靖']",剧情,2010-11-25,22782,129
615,爱在微博蔓延时,6.4,5374357,0.9999999986533461,['陈正道'],['彭浩翔'],"['张静初', '朱雨辰', '林宥嘉']",剧情,2010-11-28(中国大陆),22782,52
616,永恒之火,6.9,4016665,0.9999999137247483,['顾筠'],['顾筠'],['刘翔'],纪录片,2010-11-27,53,101
617,幸福在2010,7.6,5382893,0.9999999216679519,['程亮'],"['谢菁', '朱枫']","['赵英俊', '汤佶靓']",纪录片,2010-11-27,53,90
619,我的幸福,7.1,4824145,0.999995953223765,['谢尔盖·洛兹尼察'],['谢尔盖·洛兹尼察'],"['Vlad IVANOV', 'Viktor NEMETS', 'Olga SHUVALOVA']",剧情,2010-05-19(法国),662,127
620,赵氏孤儿,5.8,3546019,0.9999999999999827,['陈凯歌'],"['陈凯歌', '高璇', '任宝茹', '赵宁宇']","['葛优', '王学圻', '黄晓明', '范冰冰', '海清']",剧情,2010-12-04(中国大陆),3122,123
621,大国手之天下无敌,7.1,5407087,0.9994791951879558,['萧锋'],"['李宪', '刘庸']","['程皓枫', '章贺', '付聪']",剧情,2010-12-16,3122,89
622,回忆之前忘记之后,5.0,5379962,0.9999999999999991,['曹大伟'],['曹大伟'],"['张泓泽', '张烨', '郭小龙', '候松楠', '杨健']",剧情,2010-12-23(中国大陆),59759,88
623,午夜心跳,3.3,4894074,0.9961316972038996,['张加贝'],"['赵犇', '于传松']","['任达华', '吴镇宇', '姚笛', '杨渝渝', '李念']",恐怖,2010-12-24(中国大陆),59759,89
624,恋人絮语,6.0,4043763,1.0,"['曾国祥', '尹志文']","['曾国祥', '尹志文']","['陈奕迅', '范晓萱', '林嘉欣', '谢安琪', '彭于晏']",剧情,2010-12-31(中国大陆),20330,118
625,一路有你,6.0,3574559,0.9999867377843202,['赵崇基'],"['陈建忠', '赵崇基']","['古天乐', '莫文蔚', '黄奕', '印小天', '陈西贝']",剧情,2010-12-31,20330,108
626,纳尼亚传奇：黎明踏浪号,6.5,2131291,0.1086331937186813,['迈克尔·艾普特'],"['克里斯托弗·马库斯', '斯蒂芬·麦克菲利', '迈克尔·彼得罗尼', 'C·S·刘易斯']","['本·巴恩斯', '斯堪德·凯恩斯', '乔芝·韩莉', '威尔·保尔特', '西蒙·佩吉']",剧情,2011-01-07(中国大陆),1408,113
627,创：战纪,6.4,2997134,0.9999524767107156,['约瑟夫·科辛斯基'],"['亚当·霍罗威茨', '布赖恩·克卢格曼', '爱德华·基齐斯', '李·施特恩塔尔', '史蒂文·利斯伯吉尔', '邦尼·麦克伯德']","['加内特·赫德兰', '奥利维亚·王尔德', '杰夫·布里吉斯', '布鲁斯·巴克林纳', '詹姆斯·弗莱恩']",动作,2011-01-10(中国大陆),1408,125
628,喜羊羊与灰太狼之兔年顶呱呱,6.2,5364978,1.0,['赵崇邦'],['赵崇邦'],"['祖丽晴', '张琳', '邓玉婷', '梁颖', '刘红韵']",喜剧,2011-01-21(中国大陆),10587,88
630,冰冷热带鱼,7.5,4830236,1.0,['园子温'],['园子温'],"['吹越满', '黑泽明日香', '神乐坂惠', '绪方义博', '芦川诚']",剧情,2010-09-07(威尼斯电影节),82879,146
631,我爱HK开心万岁,7.0,5318665,1.0,"['钟澍佳', '曾志伟']","['钟澍佳', '麦曦茵', '黄洋达']","['曾志伟', '梁家辉', '吴君如', '黄宗泽', '王祖蓝']",剧情,2011-01-31(中国大陆),82879,104
632,我知女人心,5.6,4845414,0.9968524500368358,['陈大明'],['陈大明'],"['刘德华', '巩俐', '袁立', '陈志朋', '李诚儒']",喜剧,2011-02-03(中国大陆),33354,117
633,熊猫总动员,3.4,4913184,0.00013186660432695785,"['Greg Manwaring', 'Michael Schoemann']",['Greg Manwaring'],"['何炅', '谢娜', '李维嘉', '杜海涛', '刘纯燕']",动画,2011-02-03(中国大陆),33354,86
634,青蜂侠,5.7,2147836,0.9999999999925688,['米歇尔·贡德里'],"['埃文·戈德堡', '塞斯·罗根', '乔治·W·特伦德尔']","['塞斯·罗根', '周杰伦', '卡梅隆·迪亚兹', '克里斯托弗·沃尔兹', '汤姆·威尔金森']",喜剧,2011-02-08(中国大陆),21343,119
635,将爱情进行到底,6.6,4896263,1.0,['张一白'],"['沈巍', '邢爱娜', '某小丫', '黄子珈']","['李亚鹏', '徐静蕾', '王学兵', '何洁', '程伊']",剧情,2011-02-12(中国大陆),21343,103
636,致命伴旅,6.6,4190211,0.9999999993496693,['弗洛里安·亨克尔·冯·多纳斯马尔克'],"['朱利安·费罗斯', '克里斯托弗·麦奎里', '弗洛里安·亨克尔·冯·多纳斯马尔克', '热罗姆·萨尔']","['约翰尼·德普', '安吉丽娜·朱莉', '卢夫斯·塞维尔', '保罗·贝坦尼', '提摩西·道尔顿']",剧情,2011-02-13(中国大陆),53227,105
637,丛林有情狼,6.3,3026555,0.9999999998274658,"['本·格鲁克', 'Anthony Bell']","['Chris Denk', 'Steve Moore', '本·格鲁克']","['海顿·潘妮蒂尔', '克里斯蒂娜·里奇', '贾斯汀·朗', '丹尼斯·霍珀', '丹尼·格洛弗']",喜剧,2011-02-25(中国大陆),53227,88
638,金门新娘,6.6,5256480,0.817006672894905,['黄丹'],['林黎胜'],"['庹宗华', '王力可']",剧情,2010-03-09,17834,93
639,再吻我一次,7.0,3317125,0.9999999999999987,['加布里埃莱·穆奇诺'],['加布里埃莱·穆奇诺'],"['斯蒂芬努·阿科西', '维多利亚·普契尼', '皮耶尔弗兰切斯科·法维诺', '克劳迪奥·桑塔玛利亚', '乔治·帕索蒂']",剧情,2011-03-04(中国大陆),17834,139
640,致命请柬,2.5,5992886,3.269422511609221e-07,['孙小光'],['孙小光'],"['张达明', '焦婷', '胡桑']",剧情,2011-03-04(中国大陆),3590,95
641,幸存日,4.8,5415664,0.9999365020325999,['Douglas Aarniokoski'],['Luke Passmore'],['Shannyn Sossamon'],悬疑,2012-08-17(美国),3590,87
642,奇袭60阵地,7.4,3681128,0.9999924227480408,['杰瑞米·西姆斯'],['大卫·洛奇'],"['布伦丹·考威尔', '哈里森·吉尔伯特森', '史蒂芬·李·马奎德', '杜坎·杨', '盖东·格兰特利']",剧情,2011-03-11(中国大陆),739,122
643,寻龙夺宝,3.7,5355365,0.03428386280295437,['马里奥·安德鲁西奥'],"['马里奥·安德鲁西奥', '约翰·阿姆斯特朗', '罗恩·桑德斯']","['山姆·尼尔', '陈小春', '王姬', '罗伯特·马莫内', '李林金']",动作,2011-03-11(中国大陆),739,93
644,惊沙,5.8,5343383,0.9986396614099267,['安战军'],['秦天'],"['徐僧', '国歌', '高子沣', '刘鉴', '郭东文']",历史,2011-03-12(中国大陆),785,102
645,刀见笑,5.7,4051608,0.9999999983666714,['乌尔善'],"['张嘉佳', '唐缺', '马洛杉', '乌尔善']","['安藤政信', '张雨绮', '游本昌', '刘晓晔', '徐冲']",喜剧,2011-03-17(中国大陆),785,93
646,琴动我心,4.6,5924216,0.9981846445215814,['周伟'],"['刘慧东', '朱可欣']","['邬祯琳', '高曙光', '邬君梅']",剧情,2011-03-20(中国大陆),84971,88
647,房不剩防,5.8,4960204,0.9999999977904348,['孙达'],['孙达'],"['赵毅', '李念', '李菁', '何伟', '方青卓']",喜剧,2011-03-22(中国大陆),84971,94
649,守望者：罪恶迷途,6.8,4821015,0.9999999996964988,['非行'],['非行'],"['任达华', '陈思诚', '黄圣依', '张静初', '余少群']",剧情,2011-03-25(中国大陆),51,103
650,侠盗石川,6.7,2301772,0.9999999999999767,['纪里谷和明'],"['纪里谷和明', '泷田哲郎']","['江口洋介', '大泽隆夫', '广末凉子', '奥田瑛二', 'Gori']",剧情,2011-03-31(中国大陆),127306,128
651,硬汉2：奉陪到底,6.4,4917698,1.0,['丁晟'],['丁晟'],"['刘烨', '焦恩俊', '刘承俊', '张梓琳']",动作,2011-04-01(中国大陆),127306,90
652,宅男总动员：女神归来,3.6,5345423,1.0568414696709993e-06,['杨子'],"['杨子', '钱海毅', '虞俏']","['钟镇涛', '谭耀文', '黄又南', '叶静', '甘婷婷']",喜剧,2011-04-01(中国大陆),320982,100
653,蔡李佛—极限拳速,3.6,6013880,0.6729546259757826,"['黄明升', '罗惠德']","['叶丰进', '万力', '曾春辉']","['洪金宝', '黄嘉乐', '元华', '洪天照', '小杉健']",剧情,2011-04-02(中国大陆),320982,92
655,米克的近路,6.4,4067195,0.9999611690470042,['凯莉·雷查德'],['乔纳森·雷蒙德'],"['米歇尔·威廉姆斯', '保罗·达诺', '布鲁斯·格林伍德', '威尔·帕顿', '佐伊·卡赞']",西部,2010-09-05(威尼斯电影节),91,104
656,西藏往事,6.5,4116937,0.9999999989008335,['戴玮'],"['扎西达娃', '青牧']","['何润东', '宋佳', 'Joshua Hannum', '包小柏', '三木科']",剧情,2011-04-08(中国大陆),4465,96
657,万有引力,6.4,4906427,0.9999694405916763,['赵天宇'],"['赵天宇', '阿美']","['文章', '白百何', '郭涛', '张静初', '戴立忍']",剧情,2011-04-08(中国大陆),4465,97
658,激战运钞车,5.6,2058846,0.9999999354583331,['尼姆罗德·安陶尔'],['詹姆斯·v·辛普森'],"['马特·狄龙', '让·雷诺', '劳伦斯·菲什伯恩', '阿莫里·诺拉斯科', '弗莱德·沃德']",动作,2011-04-12(中国大陆),492,88
659,美少女特攻队,6.1,3262050,0.9999999970800328,['扎克·施奈德'],"['扎克·施奈德', 'Steve Shibuya']","['艾米莉·布朗宁', '杰米·钟', '吉娜·马隆', '凡妮莎·哈金斯', '艾比·考尼什']",动作,2011-04-15(中国大陆),492,110
661,倩女幽魂,8.6,1297447,0.9999999999988682,['程小东'],['阮继志'],"['张国荣', '王祖贤', '午马', '刘兆铭', '林威']",爱情,2011-04-30(中国大陆),504,98
662,赢家,6.6,5954347,0.9999218370996594,['肖央'],"['肖央', '赵鹏飞']","['王太利', '霍思燕', '肖央', '李悦然', '吴秀红']",剧情,2011-04-21(中国大陆),339,31
663,美好时光,8.8,4817020,0.9999985442501644,"['克里斯托弗·萨德勒', '理查德·斯塔扎克']","['理查德·斯塔扎克', '艾莉森·斯诺登', '罗伯·达德利', '大卫·芬', '尼克·帕克']","['贾斯汀·弗莱彻', '约翰·斯帕克斯', '理查德·韦伯', '凯特·哈伯']",喜剧,2010(英国),339,45
664,跟踪孔令学,6.5,4910183,1.0,['张骁'],['白铁军'],"['范伟', '马伊琍', '孙宁', '支一', '白卉子']",喜剧,2011-04-29(中国大陆),110,97
665,B+侦探,5.7,4118060,1.0,['彭顺'],['彭顺'],"['郭富城', '廖启智', '徐正溪', '龚蓓苾', '张兆辉']",剧情,2011-04-29(中国大陆),110,100
666,恐龙宝贝,3.5,6104783,0.9998548095911128,"['汤继业', '王义得']",['汪成果'],"['孙晔', '沈达威', '王燕华', '海帆', '杨梦露']",动画,2011-04-29(中国大陆),16491,85
667,劳拉的星星在中国,5.9,5163546,0.963326340930141,"['Piet De Rycker', 'Thilo Rothkirch']","['Klaus Baumgart', 'Piet De Rycker', 'Rolf Giesen']","['Annabel Wolf', 'Mariann Schneider', 'Dirk Bach']",动画,2011-04-30(中国大陆),16491,80
668,大太阳,5.3,5977833,1.0,['杨亚洲'],['武志刚'],"['倪萍', '蒋勤勤', '刘佩琦', '吴军', '林浩']",剧情,2011-05-06(中国大陆),750,101
669,乌鲁木齐的天空,7.3,6110557,1.0,['西尔扎提·亚合甫'],"['曹曦文', '于滨']",[],剧情,2011-05-08(中国大陆),750,98
670,最爱,7.2,4843637,1.0,['顾长卫'],"['阎连科', '杨薇薇', '顾长卫']","['章子怡', '郭富城', '濮存昕', '蒋雯丽', '蔡国庆']",剧情,2011-05-10(中国大陆),5805,101
672,宇宙英雄之超银河传说,6.9,3929463,0.9999999999714071,['坂本浩一'],"['岡部淳也', '樫原辰郎', '小林雄次']","['南翔太', '上良早纪', '八戸亮', '俊藤光利', '小西博之']",动作,2011-05-13(中国大陆),4346,96
674,宿醉2,6.8,3654340,0.9999985596061596,['托德·菲利普斯'],"['斯科特·阿姆斯特朗', '克雷格·麦辛', '托德·菲利普斯']","['布莱德利·库珀', '扎克·加利凡纳基斯', '艾德·赫尔姆斯', '杰米·钟', '贾斯汀·巴萨']",喜剧,2011-05-26(美国),78642,102
675,守护童年,4.9,4713993,0.9999999784220848,"['刘抒鹃', '赵小溪']",['赵葆华'],"['颜丙燕', '肖韵', '姜宏波', '车永莉', '周浩东']",剧情,2011-05-27(中国大陆),78642,96
677,功夫熊猫2,8.0,3233635,1.0,['吕寅荣'],"['乔纳森·阿贝尔', '格伦·伯杰']","['杰克·布莱克', '安吉丽娜·朱莉', '达斯汀·霍夫曼', '加里·奥德曼', '成龙']",喜剧,2011-05-28(中国大陆),105,91
678,绝代-末代女土司,5.9,6425103,0.9998856864498752,"['金琛', '陈明新']","['金琛', '黄晓萍', '郎启波', '姚建云']","['宋小宁', '晋松', '于莉红', '缪以琪', '李海斌']",剧情,2011-06-02,59561,93
679,岁岁清明,6.5,4910198,0.9999972513371437,['肖风'],['程晓玲'],"['钱佩怡', '盛翔', '张纹', '王永春', '安峰']",剧情,2011-06-03(中国大陆),59561,96
680,敏感事件,5.1,4922802,0.9858882693694547,['吉尔·考夫曼'],"['吉尔·考夫曼', '乔治·理查兹']","['安以轩', '冯远征', '安钧璨', '姚橹', '蒲冰墨']",惊悚,2011-06-06(中国大陆),1187,96
681,超能游戏者,5.5,6428516,0.00046064759451480697,['保罗·萨纳耶夫'],"['保罗·萨纳耶夫', '亚历山大·丘巴良']","['亚力克萨·巴杜科夫', '谢尔盖·布鲁诺夫', '阿格尼娅·蒂科夫斯特']",动作,2011-06-10(中国大陆),1187,90
682,北川重生,5.0,6519582,1.0,['孔笙'],['赵冬苓'],"['董勇', '刘敏涛', '高鑫', '祖峰', '孙敏']",剧情,2011-05-12(中国大陆),59183,99
683,男得有爱,4.9,5337543,0.9999996156484422,['韩承桓'],"['吴波', '李洋']","['袁成杰', '杨瀚', '顾又铭', '杨金承', '潘霜霜']",喜剧,2011-06-17(中国大陆),59183,90
684,电影频道传媒大奖,8.4,1297531,1.0,['西德尼·吕美特'],['帕迪·查耶夫斯基'],"['费·唐纳薇', '威廉·霍尔登', '彼得·芬奇', '罗伯特·杜瓦尔', '尼德·巴蒂']",剧情,1976-11-27,7335,121
685,雪花秘扇,5.6,4135434,1.0,['王颖'],"['安吉拉·沃克曼', '罗纳德·巴斯', '迈克尔·雷', '沈亿丽', '邝丽莎']","['李冰冰', '全智贤', '姜武', '邬君梅', '休·杰克曼']",剧情,2011-06-24(中国大陆),7335,104
686,重来,8.5,6874403,1.0,['约翰·卡尼'],['约翰·卡尼'],"['凯拉·奈特莉', '马克·鲁弗洛', '亚当·莱文', '詹姆斯·柯登', '海莉·斯坦菲尔德']",喜剧,2015-06-26(中国大陆),28677,104
687,财神客栈,5.3,4707596,0.5164086306530099,['王晶'],['王晶'],"['谢霆锋', '张家辉', '黄奕', '蔡卓妍', '刘洋']",喜剧,2011-06-28(中国大陆),28677,97
688,秋之白华,6.6,5343629,1.0,['霍建起'],['思芜'],"['窦骁', '董洁', '郭家铭', '陆怡璇', '伊春德']",剧情,2011-06-29(中国大陆),1783,98
689,飞天,3.0,6519585,0.2946178446131765,"['王珈', '沈东']","['柳建伟', '刘宏伟', '王强', '赵峻防', '梁水宝']","['刘之冰', '巫刚', '赵晓明', '牛莉', '姜瑞佳']",剧情,2011-07-01(中国大陆),1783,115
690,终极快递,6.5,3718493,0.999990113451057,['埃尔韦·雷诺阿'],['埃尔韦·雷诺阿'],"['迈克尔·扬', '热拉尔丁·纳卡什', '吉米·让-刘易斯', '狄迪尔·弗拉蒙', '卡塔利娜·丹尼斯']",喜剧,2011-07-02(中国大陆),42,90
691,孤岛惊魂,3.2,5364987,0.9999995805006213,['钟继昌'],['蓝炀'],"['陈小春', '杨幂', '叶山豪', '蔡淑臻', '黄又南']",悬疑,2011-07-08(中国大陆),42,100
