,rating,sentiment,total_people,running_time,year,a_number,a_comment,a_forward,a_like,b_number,b_comment,b_forward,b_like,boxing,difference,average,d_mean,d_std,s_mean,s_std,t_mean,t_std,J·J·艾布拉姆斯,乔丹娜·布鲁斯特,乔斯·韦登,亚伦·保尔,亨利·卡维尔,伊尔凡·可汗,伊德里斯·艾尔巴,伊莫琴·普茨,佐伊·索尔达娜,保罗·沃克,克萝丽丝·利奇曼,克里斯·埃文斯,克里斯·帕拉特,克里斯·桑德斯,克里斯·海姆斯沃斯,克里斯托弗·埃克莱斯顿,克里斯托弗·诺兰,克里斯汀·韦格,冯小刚,冯绍峰,凯文·科斯特纳,凯瑟琳·基纳,刘雅瑟,加里·奥德曼,劳拉·邓恩,卡西·阿弗莱克,卢惠光,卢靖姗,史蒂夫·卡瑞尔,史蒂夫·库根,史蒂文·斯皮尔伯格,吉尔莫·德尔·托罗,吕寅荣,吴京,吴秀波,哈维尔·巴登,哈莉·贝瑞,唐·钱德尔,塔伦·埃格顿,塔布,多米尼克·库珀,姚星彤,娜塔莉·波特曼,娜奥米·哈里斯,孙健君,安吉丽娜·朱莉,安妮·海瑟薇,宋美慧,宋美曼,小罗伯特·唐尼,尼克·罗宾森,布莱丝·达拉斯·霍华德,布莱恩·辛格,廖凡,弗兰克·格里罗,张晋,张译,归亚蕾,徐峥,成龙,戴安·琳恩,扎克瑞·昆图,托尼·贾,拉塞尔·布兰德,拉菲·斯波,文森特·多诺费奥,斯嘉丽·约翰逊,斯科特·沃,朗·普尔曼,本·金斯利,本杰明·布拉特,朱浩伟,朱迪·丹奇,权相宇,李宇春,李安,李小璐,李秉宪,李连杰,杜鹃,杨子姗,杰克·布莱克,杰森·斯坦森,杰西卡·查斯坦,林更新,林诣彬,查理·戴,查理·汉纳姆,柯克·德·米科,格温妮斯·帕特洛,江疏影,汤唯,汤姆·希德勒斯顿,沙恩·布莱克,泰·辛普金斯,海清,温子仁,王德顺,王真儿,理查德·阿滕伯勒,瑞奇·热维斯,白百何,皮埃尔·柯芬,科林·特雷沃罗,科林·费尔斯,米兰达·卡斯格拉夫,米歇尔·罗德里格兹,罗宾·威廉姆斯,艾玛·斯通,苏拉·沙玛,范·迪塞尔,范伟,菊地凛子,萨姆·门德斯,葛优,薛晓路,袁泉,西蒙·佩吉,詹姆斯·麦卡沃伊,谢楠,赵又廷,赵天宇,赵薇,达斯汀·霍夫曼,达科塔·约翰逊,迈克尔·凯恩,迈克尔·基顿,迈克尔·珊农,郑保瑞,郝蕾,郭敬明,钱人豪,阿兰·泰勒,阿德琳妮·帕里奇,阿迪勒·侯赛因,陈学冬,陶虹,雷·帕克,韩寒,马修·沃恩,马修·麦康纳,马克·斯特朗,马克·韦布,鲍勃·佩克,鲍德熹,鹿晗,黄渤,genre_传记,genre_儿童,genre_剧情,genre_动作,genre_动画,genre_历史,genre_喜剧,genre_奇幻,genre_家庭,genre_悬疑,genre_惊悚,genre_战争,genre_歌舞,genre_爱情,genre_科幻,genre_纪录片
38,3.8,0.9999897768871152,701,99,2012,54.0,395.0,777.0,685.0,-25.0,-319.0,-447.0,-459.0,273.3,1008,105,273.3,0.0,273.3,0.0,403.9375,180.97731686250071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,7.2,1.0,20045,122,2015,7.0,104.0,95.0,342.0,-1.0,-6.0,-8.0,-8.0,1259.2,358,4405,1259.2,0.0,1259.2,0.0,7399.153333333331,12279.906666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,7.7,0.9999999999999972,4233,143,2013,36.0,5162.0,33331.0,27252.0,-8.0,-771.0,-543.0,-1902.0,8477.4,21176,4428,8477.4,0.0,8477.4,0.0,7808.540000000001,1337.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,6.1,1.0,3381,106,2012,910.0,423.0,1455.0,2091.0,-1.0,835.0,4299.0,2272.0,10738.6,19043,1854,12785.2,0.0,11761.900000000001,1023.3000000000002,14734.043333333335,15378.586257930936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5.9,1.0,1608,96,2015,632.0,14614.0,343599.0,191545.0,-323.0,-4208.0,-317830.0,-46041.0,880.0,3430,416,880.0,0.0,880.0,0.0,1530.1399999999999,1300.2800000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,3.9,0.9964168229090232,135145,93,2017,858.0,8403.0,29970.0,25620.0,-4.0,0.0,0.0,0.0,41227.4,21283,5169,41227.4,0.0,33961.85833333334,10275.027562986821,12975.223000000002,4828.9300763436195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,5.7,0.7355721279935905,8891,91,2012,50.0,1245.0,1088.0,3614.0,-22.0,-844.0,-237.0,-1149.0,1296.4,6933,485,1360.75,0.0,1296.4,0.0,3048.1916666666666,3778.6845896349228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,5.6,0.9996655635135808,308665,98,2011,271.0,750.0,4033.0,4837.0,-194.0,-235.0,-3134.0,80.0,11041.9,10712,1125,11041.9,0.0,11041.9,0.0,9276.82,2176.0040346010387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,7.0,1.0,223543,98,2013,146.0,681.0,915.0,1023.0,-54.0,0.0,0.0,0.0,60.5,1131,378,3441.35,0.0,3441.35,0.0,1880.8080000000002,3568.1134663931307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,8.3,1.0,97,130,2014,834.0,1831.0,564.0,1644.0,-154.0,0.0,0.0,0.0,34496.7,11544,9255,29460.333333333332,0.0,44188.3,0.0,34974.284,5201.721009026145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,7.4,0.9999746288370316,2168,105,2012,95.0,1347.0,3671.0,2211.0,-61.0,182.0,-1564.0,1233.0,127190.8,177305,6558,127190.8,0.0,127190.8,0.0,57391.655000000006,35303.31050306529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,5.4,0.9999999991728428,20592,93,2014,697.0,14572.0,1021569.0,102901.0,-550.0,-12966.0,-1020049.0,-95542.0,1430.8,13492,2403,1430.8,0.0,1430.8,0.0,3315.6032727272723,2156.764548903398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,7.6,1.0,8069,124,2015,50.0,4718.0,12725.0,6310.0,-29.0,-476.0,-2049.0,-3242.0,142069.7,162055,18103,142069.7,0.0,131357.43,21424.540000000005,127977.64000000001,28184.120000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,8.0,1.0,641,127,2013,18.0,170.0,863.0,601.0,-12.0,-23.0,-281.0,-389.0,34947.0,5899,2791,34947.0,0.0,61727.675,26780.675000000003,28393.809999999998,8032.599336105343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,5.9,0.9999998381823664,7079,118,2016,644.0,8006.0,22589.0,37255.0,-451.0,-4774.0,-17201.0,-24373.0,9717.4,1523,570,9717.4,0.0,9717.4,0.0,10230.66,1026.5200000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,4.6,0.9885651422045012,142913,96,2011,803.0,12486.0,23991.0,60027.0,-21.0,-3919.0,-8447.0,-19277.0,17.2,1151,176,17.2,0.0,17.2,0.0,5250.700000000001,10467.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,7.6,1.0,16636,104,2014,183.0,1469.0,2736.0,4806.0,-66.0,0.0,0.0,0.0,27389.3,3276,1008,22312.2,0.0,23581.475,8419.375,28817.559999999998,10198.95080591136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,5.7,1.0,105,90,2011,804.0,19147.0,36982.0,80285.0,-264.0,-10504.0,-11026.0,-45936.0,11.5,155,89,11.5,0.0,341.06,0.0,19.45,7.949999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4.4,0.9999999531508612,147750,100,2011,29.0,2611.0,9546.0,490.0,-16.0,-1864.0,-7541.0,55.0,120.7,3592,523,120.7,0.0,120.7,0.0,185.645,98.71922355853494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,6.3,0.9999998961222426,4422,90,2015,872.0,25054.0,33643.0,148980.0,-2.0,725.0,492.0,7437.0,2973.5,598,130,2973.5,0.0,2973.5,0.0,8706.567333333332,12960.022754119324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62,4.5,0.9681830707113648,102,104,2014,905.0,4567.0,2705.0,6900.0,-5.0,0.0,0.0,0.0,3504.9,5731,1296,3504.9,0.0,3504.9,0.0,6314.586,6288.259871696144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63,5.0,0.999999861609346,17601,98,2013,918.0,6705.0,17774.0,25039.0,-3.0,0.0,0.0,0.0,332.1,5954,1477,332.1,0.0,259.90000000000003,72.2,765.452,950.1458206065004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,7.6,1.0,256124,119,2013,864.0,1313.0,3273.0,5821.0,-3.0,0.0,0.0,0.0,18118.7,32570,852,9951.15,0.0,9951.15,0.0,9484.208333333334,4425.735636507349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,5.6,0.9999999982337452,35,104,2011,89.0,733.0,1305.0,2251.0,-46.0,107.0,12.0,8.0,5826.2,32408,3278,5826.2,0.0,5826.2,0.0,10408.645333333334,6625.579430471505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66,4.9,0.9999999967306336,687,117,2012,251.0,17122.0,15329.0,33950.0,-172.0,-512.0,-2437.0,-1790.0,8622.3,2284,442,10823.775,2201.4750000000004,7665.75,1352.765983087984,7250.365333333333,1836.8185249085202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,4.4,0.9999999999999754,2607,105,2015,901.0,213815.0,486091.0,1225027.0,-12.0,0.0,0.0,0.0,9.9,370,220,9.9,0.0,9.9,0.0,1013.9333333333332,1984.2520704565513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3.8,0.9999999998686198,4863,94,2014,632.0,18003.0,17329.0,61019.0,-51.0,0.0,0.0,0.0,76.3,1560,260,76.3,0.0,76.3,0.0,90.07000000000001,27.540000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72,3.6,0.4586096692662077,16636,91,2014,41.0,2766.0,2824.0,10598.0,-23.0,453.0,664.0,134.0,14269.5,4064,473,7538.45,0.0,14269.5,0.0,14598.836000000001,9275.362175271863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73,5.3,0.9999999179338585,141277,100,2012,811.0,7361.0,36009.0,105541.0,-299.0,1322.0,4357.0,-30205.0,958.9,974,341,1199.325,240.425,341.06,0.0,2045.091904761905,1528.3840567659745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
